what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1311914908246
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1311914920204
executed,command,org.eclipse.jdt.debug.ui,3.6.0.v20110512,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1311914923884
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1311914924990
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311914931130
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311914945101
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1311914946351
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311914949573
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311914953160
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311914955317
