what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311913839648
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311913842771
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311913843491
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311913848457
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311913853102
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311913856479
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311913856966
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311913857268
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1311913858175
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1311913858874
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1311913863244
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311913864702
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311913881256
