what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311911845364
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1311911847847
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311911851830
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311911856022
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311911856877
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311911859216
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311911863695
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311911866205
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311911866536
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311911866840
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1311911867593
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1311911868021
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1311911870170
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311911872319
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311911879939
